//	APORTES	HIDRAULICOS	SEMANALES	1909-2024											
//	SE	GRABA	UN	ARCHIVO	DATOS.TXT	CON:	GUARDAR	COMO	----	TEXTO	CON	FORMATO	(DELIMITADO	POR	TABULACIONES)
//	LAS	CRONICAS	DEBEN	ESTAR	COMPLETAS	SI	SE	QUIERE	USAR	PARA	SERIES	HISTORICAS			
ID_ESTIMACION	2025Ab														
DURACION_PASO	SEMANA														
CANTIDAD_MAX_PASOS_ANUALES	52														
CANTIDAD_DE_CRONICAS	116														
CRONICA	PASO	APORTE-BONETE	APORTE-PALMAR	APORTE-SALTO	CMgBrasil-Sur	ENSO34									
1938	22	91.3	69.2	10047.9	0.91431	-0.33									
1938	23	107	51.4	6735.2	0.91431	-0.88									
1938	24	195.4	177.3	3657.1	0.91431	-0.88									
1938	25	230.6	81.2	3808.1	0.91431	-0.88									
1938	26	438.1	129.3	9475.6	0.82439	-0.88									
1938	27	329.3	93.3	12708.6	0.82439	-0.98									
1938	28	200.1	414.5	8755.4	0.82439	-0.98									
1938	29	199.9	176.9	5788	0.82439	-0.98									
1938	30	748.3	1364.8	4364.7	0.82439	-0.98									
1938	31	992.3	615.5	4095.1	0.92607	-0.98									
1938	32	683.3	208.7	3802.5	0.92607	-0.81									
1938	33	598.2	145	2497.1	0.92607	-0.81									
1938	34	337.1	159.5	1704.2	0.92607	-0.81									
1938	35	357.6	85.3	1955.5	0.92607	-0.81									
1938	36	1248.5	454.6	2772.1	1.01267	-0.28									
1938	37	1769.5	302.9	2359.9	1.01267	-0.28									
1938	38	1143.4	409.4	2067.5	1.01267	-0.28									
1938	39	286.4	311.8	2593.3	1.01267	-0.28									
1938	40	324.5	279.7	4825.6	1.14961	-0.75									
1938	41	518.7	125.4	2426.5	1.14961	-0.75									
1938	42	393.7	138.3	1385.3	1.14961	-0.75									
1938	43	204.4	105.6	1132	1.14961	-0.75									
1938	44	499.2	94.3	2361.2	1.2753	-0.75									
1938	45	429.5	316	3624.6	1.2753	-0.72									
1938	46	189.6	217.5	1817.5	1.2753	-0.72									
1938	47	187.6	83.9	1611.2	1.2753	-0.72									
1938	48	327.3	77.6	1921.7	1.07675	-0.72									
1938	49	331.7	22.9	2277	1.07675	-0.79									
1938	50	332.4	32.2	1470.5	1.07675	-0.79									
1938	51	160	35.8	763.7	1.07675	-0.79									
1938	52	55.2	30.5	469.3	1.07675	-0.79									
1939	1	29.8	11.7	469.3	0.60383	-0.67									
1939	2	22	11.3	606.3	0.60383	-0.67									
1939	3	65.7	10.5	1135	0.60383	-0.67									
1939	4	123.9	6.3	1022.2	0.60383	-0.67									
1939	5	80.9	12.8	1367.1	0.60383	-0.67									
1939	6	44.8	26.8	826.5	0.60093	-0.95									
1939	7	30.1	32.3	546.4	0.60093	-0.95									
1939	8	21.3	39.4	601.2	0.60093	-0.95									
1939	9	29.1	39	1958	0.60093	-0.95									
1939	10	29.1	45.8	3324.6	0.90454	-0.85									
1939	11	50.7	38.5	3913.1	0.90454	-0.85									
1939	12	57	62.4	2454.4	0.90454	-0.85									
1939	13	32.2	44	3615	0.90454	-0.85									
1939	14	22.4	34.8	1937.5	1.1983	-0.85									
1939	15	22.5	30.8	1604.2	1.1983	-0.27									
1939	16	177.9	121.2	9887.4	1.1983	-0.27									
1939	17	355.2	20.4	4323.8	1.1983	-0.27									
1939	18	203.4	77.5	1817.3	1.13877	-0.27									
1939	19	67.6	60.7	1161.3	1.13877	-0.25									
1939	20	127.1	23.5	5444.5	1.13877	-0.25									
1939	21	269.1	45.1	12502	1.13877	-0.25									
1939	22	248.2	55.2	11178.6	1.17768	-0.25									
1939	23	157.9	83.4	3924.6	1.17768	0.05									
1939	24	120	72.9	2561	1.17768	0.05									
1939	25	246.8	267.7	2352.3	1.17768	0.05									
1939	26	942.1	553.8	6187.7	1.28432	0.05									
1939	27	1756.3	78.9	14145.2	1.28432	0.25									
1939	28	1715.1	290.9	13504.9	1.28432	0.25									
1939	29	511.1	290.3	4802.1	1.28432	0.25									
1939	30	170.4	121.6	2269	1.28432	0.25									
1939	31	125.6	96.8	2143.3	1.70326	0.25									
1939	32	149	103.2	1913.1	1.70326	0.06									
1939	33	132	143.8	1354.6	1.70326	0.06									
1939	34	231.3	107	2185	1.70326	0.06									
1939	35	1252.7	1746.1	6174.4	1.70326	0.06									
1939	36	2319.1	851.8	7990.8	1.51159	0.43									
1939	37	2593.5	346.7	8311.8	1.51159	0.43									
1939	38	1264.9	437.7	8343.3	1.51159	0.43									
1939	39	351.8	298.2	7479.1	1.51159	0.43									
1939	40	190.8	111.5	7479.1	1.89229	-0.47									
1939	41	129.8	258.6	4769.5	1.89229	-0.47									
1939	42	122.1	844	7121.8	1.89229	-0.47									
1939	43	141	160.1	5702.2	1.89229	-0.47									
1939	44	496.7	758.4	3854.8	1.27645	-0.47									
1939	45	774.5	760.7	6151.7	1.27645	0.32									
1939	46	668.4	231.9	8428.7	1.27645	0.32									
1939	47	443.1	215.4	5106.2	1.27645	0.32									
1939	48	175.8	181	5488.5	1.16195	0.32									
1939	49	69.9	39	9900	1.16195	0.05									
1939	50	81.3	13	13025.3	1.16195	0.05									
1939	51	73.9	25.5	9473.4	1.16195	0.05									
1939	52	42.6	27.9	4276.5	1.16195	0.05									
1940	1	36.7	14	2260.2	0.78059	1.18									
1940	2	32.1	13.7	2456.8	0.78059	1.18									
1940	3	101.1	18.7	7197.7	0.78059	1.18									
1940	4	184.8	12.5	5691.6	0.78059	1.18									
1940	5	258	81.3	4860.1	0.78059	1.18									
1940	6	351.1	49	3008.7	0.28821	1.38									
1940	7	171.5	59.1	2787.5	0.28821	1.38									
1940	8	266.1	20.8	2333.2	0.28821	1.38									
1940	9	144.6	48.3	1733.8	0.28821	1.38									
1940	10	41	20.2	1140.8	0.22835	1.19									
1940	11	23.2	20.1	1289.4	0.22835	1.19									
1940	12	17.9	19.3	1499.9	0.22835	1.19									
1940	13	36.8	20.2	4146.4	0.22835	1.19									
1940	14	117.6	79.7	8881	0.4721	1.19									
1940	15	823.2	1582.5	12130	0.4721	0.8									
1940	16	2159.1	2089.4	9053.4	0.4721	0.8									
1940	17	2643.2	562.9	11140.9	0.4721	0.8									
1940	18	2116.1	877.2	12162.6	0.54612	0.8									
1940	19	1335.6	213.1	9267.9	0.54612	0.34									
1940	20	1081.1	381.6	6132.8	0.54612	0.34									
1940	21	1284.1	1173.9	6260.2	0.54612	0.34									
1940	22	1862	2097.9	9781.1	0.64878	0.34									
1940	23	1674.4	390.5	7485.7	0.64878	0.55									
1940	24	1164.7	412.6	8065	0.64878	0.55									
1940	25	1064	250.1	13088.6	0.64878	0.55									
1940	26	856.8	663.7	10676.8	0.74392	0.55									
1940	27	747.6	501.1	5418.2	0.74392	0.21									
1940	28	936.3	1197.7	6922.1	0.74392	0.21									
1940	29	1362.2	1620.4	13391.7	0.74392	0.21									
1940	30	1957.3	2476.1	15362.4	0.74392	0.21									
1940	31	2836.4	2446.8	12776.7	0.75435	0.21									
1940	32	3086	639.1	8414.8	0.75435	0.75									
1940	33	1778	727.1	5114.9	0.75435	0.75									
1940	34	684.9	271.2	7181.8	0.75435	0.75									
1940	35	370.4	130.2	7181.8	0.75435	0.75									
1940	36	1842.4	3115.8	6070.7	0.87076	0.05									
1940	37	1418.2	2856.1	6479.9	0.87076	0.05									
1940	38	1200.5	1029.6	4948.4	0.87076	0.05									
1940	39	1139.6	650.7	3153.9	0.87076	0.05									
1940	40	668.8	362.6	6132.7	0.97102	0.32									
1940	41	822.5	105.2	9194.4	0.97102	0.32									
1940	42	1415.4	46.1	5774.6	0.97102	0.32									
1940	43	1127.3	292	2937.2	0.97102	0.32									
1940	44	291.5	111	2289.1	0.7276	0.32									
1940	45	100.2	11.3	2415.4	0.7276	0.7									
1940	46	132.6	3.6	2664.1	0.7276	0.7									
1940	47	120.7	19.5	7178.9	0.7276	0.7									
1940	48	141.5	210.4	7178.9	0.84079	0.7									
1940	49	1624.8	1882.6	12821.4	0.84079	1.39									
1940	50	2748.9	3317.7	9629.9	0.84079	1.39									
1940	51	2720.9	1165.1	8566.7	0.84079	1.39									
1940	52	1704	1084.6	4906.8	0.84079	1.39									
1941	1	425.7	165.6	2686.8	0.67602	1.38									
1941	2	183.4	123.9	2877.4	0.67602	1.38									
1941	3	80.1	108.3	2336.8	0.67602	1.38									
1941	4	65.9	104.1	1767.2	0.67602	1.38									
1941	5	238.7	193.3	1393.7	0.67602	1.38									
1941	6	348.5	270.5	4209.5	0.89891	1.34									
1941	7	2588.9	289.9	5398.5	0.89891	1.34									
1941	8	4059.3	347.3	4065.3	0.89891	1.34									
1941	9	3899	1271	2023.3	0.89891	1.34									
1941	10	1075.3	1751.2	1172.2	1.14539	1.41									
1941	11	212.8	293.7	974.9	1.14539	1.41									
1941	12	91.7	320.1	2567.3	1.14539	1.41									
1941	13	100.8	292.3	5774.9	1.14539	1.41									
1941	14	96.2	202.4	2478.3	0.84344	1.41									
1941	15	425.9	414.7	12209.8	0.84344	1.36									
1941	16	2557.1	513.9	16308.9	0.84344	1.36									
1941	17	4065.6	1163.2	23244.2	0.84344	1.36									
1941	18	4814.6	451.2	25529.8	0.89278	1.36									
1941	19	4779.6	316	28579.2	0.89278	1.32									
1941	20	3696	1546.6	21960.8	0.89278	1.32									
1941	21	2401	1045.6	8281.3	0.89278	1.32									
1941	22	1291.2	964.2	8281.3	0.91721	1.32									
1941	23	1150.5	388.7	6171.9	0.91721	0.88									
1941	24	702.1	1722.8	4984.6	0.91721	0.88									
1941	25	681.1	928.7	8381.3	0.91721	0.88									
1941	26	947.1	550.6	12936.8	1.03718	0.88									
1941	27	736.1	178.2	8071.5	1.03718	0.73									
1941	28	358	167.6	4039.8	1.03718	0.73									
1941	29	209.9	101	5469.8	1.03718	0.73									
1941	30	279.3	267.3	7904.2	1.03718	0.73									
1941	31	1188.2	582.8	11531.9	0.75542	0.73									
1941	32	2900.1	1255.9	20130.8	0.75542	0.79									
1941	33	4004.7	2369.6	15947.4	0.75542	0.79									
1941	34	4773.3	1410.6	12697.8	0.75542	0.79									
1941	35	3502.8	2020	8734.1	0.75542	0.79									
1941	36	1400.6	1009.4	8990.3	0.80841	0.68									
1941	37	897.8	168.9	5325.8	0.80841	0.68									
1941	38	535.2	154.1	5113.4	0.80841	0.68									
1941	39	210.8	96.4	7539.8	0.80841	0.68									
1941	40	146.7	71.5	6135.6	0.68604	0.99									
1941	41	139	147.9	10442.4	0.68604	0.99									
1941	42	85.1	43.6	5984.3	0.68604	0.99									
1941	43	72.7	12.8	2714.3	0.68604	0.99									
1941	44	68.9	27.6	2308.8	0.57402	0.99									
1941	45	64.8	78.5	4522.9	0.57402	1.17									
1941	46	54.2	49.6	9331.7	0.57402	1.17									
1941	47	51.9	29.4	10478	0.57402	1.17									
1941	48	100.5	21.9	8408.3	0.68066	1.17									
1941	49	242.5	44.1	6378.8	0.68066	1.27									
1941	50	452.5	143	7735.3	0.68066	1.27									
1941	51	419.6	135.7	7718.4	0.68066	1.27									
1941	52	232.8	85.1	4719.9	0.68066	1.27									
1942	1	90.9	20.5	2121.6	0.67602	0.61									
1942	2	39.8	16.8	1396.8	0.67602	0.61									
1942	3	32.9	42.2	1258.6	0.67602	0.61									
1942	4	36.3	27.5	1964.7	0.67602	0.61									
1942	5	46.5	0.4	1964.7	0.67602	0.61									
1942	6	80.4	0	1767.9	0.70533	0.53									
1942	7	45.9	0	3354	0.70533	0.53									
1942	8	45.2	0	1435.7	0.70533	0.53									
1942	9	97.6	44.6	1435.7	0.70533	0.53									
1942	10	63.6	89.2	1007	0.42863	0.25									
1942	11	33.7	87.2	1092	0.42863	0.25									
1942	12	47.7	123.8	1377.3	0.42863	0.25									
1942	13	360.1	322.2	2899.3	0.42863	0.25									
1942	14	267	550.2	6236.5	0.4721	0.25									
1942	15	115.6	138	3117.5	0.4721	0.57									
1942	16	82.3	54.3	3223.9	0.4721	0.57									
1942	17	1151.4	957.9	6939.5	0.4721	0.57									
1942	18	1481.2	504.7	10937	0.38086	0.57									
1942	19	1449.6	90.8	8552.9	0.38086	-0.1									
1942	20	1543.5	458.3	11916.6	0.38086	-0.1									
1942	21	1210.9	322	16305.4	0.38086	-0.1									
1942	22	848.5	229.1	13406.9	0.27968	-0.1									
1942	23	881	343.4	11149.5	0.27968	-0.52									
1942	24	779.9	332.1	7462.5	0.27968	-0.52									
1942	25	803.3	233.6	9026.9	0.27968	-0.52									
1942	26	2107	887.1	9978.5	0.31677	-0.52									
1942	27	3584	301.1	6183.6	0.31677	-0.55									
1942	28	3151.4	560.8	4979.3	0.31677	-0.55									
1942	29	1072.1	454.4	3685.4	0.31677	-0.55									
1942	30	925.4	87.8	2974.9	0.31677	-0.55									
1942	31	948.9	669.6	5518	0.40487	-0.55									
1942	32	1171.8	1134.9	10991	0.40487	-0.96									
1942	33	858.2	569.8	9239.2	0.40487	-0.96									
1942	34	690.2	304	6905.1	0.40487	-0.96									
1942	35	770	415.4	5317.1	0.40487	-0.96									
1942	36	435.5	3085.6	4093.1	0.49379	-1.17									
1942	37	210	279.9	3909.7	0.49379	-1.17									
1942	38	118.7	1084.9	2955.9	0.49379	-1.17									
1942	39	92.5	566.1	3817.5	0.49379	-1.17									
1942	40	74.8	694.3	4553.9	0.42217	-1.32									
1942	41	86.8	666.3	8536.6	0.42217	-1.32									
1942	42	210.8	136.3	5818.8	0.42217	-1.32									
1942	43	239.3	342	2415.8	0.42217	-1.32									
1942	44	102.8	223.9	2415.8	0.4461	-1.32									
1942	45	44.8	32.3	1547	0.4461	-1.5									
1942	46	34.7	11.2	1037.4	0.4461	-1.5									
1942	47	14	26.8	827.7	0.4461	-1.5									
1942	48	18.2	15.4	776.9	0.32514	-1.5									
1942	49	16	16.3	721.3	0.32514	-1.24									
1942	50	7.7	24.6	588.3	0.32514	-1.24									
1942	51	8.5	23.7	521.9	0.32514	-1.24									
1942	52	7.8	24.4	505.5	0.32514	-1.24									
1943	1	9.4	22.9	494.1	0.18968	-1.2									
1943	2	10.8	21.5	324.7	0.18968	-1.2									
1943	3	11.6	20.7	305.1	0.18968	-1.2									
1943	4	12.6	19.7	412.8	0.18968	-1.2									
1943	5	12.6	19.7	304.9	0.18968	-1.2									
1943	6	10.8	21.5	285.5	0.14704	-1.18									
1943	7	12.5	19.8	314	0.14704	-1.18									
1943	8	19	13.2	470.5	0.14704	-1.18									
1943	9	12.6	19.7	537.9	0.14704	-1.18									
1943	10	11.1	21.2	464.3	0.09116	-1.1									
1943	11	11.3	20.9	431.6	0.09116	-1.1									
1943	12	10.2	22.1	532.4	0.09116	-1.1									
1943	13	9.5	22.5	1092.1	0.09116	-1.1									
1943	14	11.5	19.1	956.4	0.27389	-1.1									
1943	15	31.1	5.4	637.4	0.27389	-0.6									
1943	16	24.2	13.6	437.6	0.27389	-0.6									
1943	17	15.4	17.9	271.9	0.27389	-0.6									
1943	18	12.3	13.5	663.5	0.40835	-0.6									
1943	19	17.6	14.6	2289	0.40835	-0.36									
1943	20	40.6	8.4	624.6	0.40835	-0.36									
1943	21	52.1	4.6	580.3	0.40835	-0.36									
1943	22	48.2	16.7	5857.1	0.29194	-0.36									
1943	23	78.8	31.3	8697.6	0.29194	-0.11									
1943	24	115.5	10.5	7492.7	0.29194	-0.11									
1943	25	146.4	128.7	5748.9	0.29194	-0.11									
1943	26	244.4	811.8	5057.9	0.3162	-0.11									
1943	27	195.9	451.4	5153.3	0.3162	-0.09									
1943	28	324.2	41.9	7061.8	0.3162	-0.09									
1943	29	323.5	96.2	4473.7	0.3162	-0.09									
1943	30	180.9	195	2538.3	0.3162	-0.09									
1943	31	115.2	349.7	2538.3	0.29318	-0.09									
1943	32	70.8	115	9090.8	0.29318	0.05									
1943	33	64	77.8	4519.5	0.29318	0.05									
1943	34	66.8	40.4	2571.9	0.29318	0.05									
1943	35	47.7	37.6	2052.1	0.29318	0.05									
1943	36	49.4	28.3	1568.3	0.31603	-0.24									
1943	37	32.8	32.8	1768.1	0.31603	-0.24									
1943	38	19.6	70.6	3595.5	0.31603	-0.24									
1943	39	48.4	23.1	6847.9	0.31603	-0.24									
1943	40	84	69.9	3747.6	0.23903	-0.44									
1943	41	96.3	306.3	3178.2	0.23903	-0.44									
1943	42	91.7	98.5	4336.6	0.23903	-0.44									
1943	43	60.9	191	2626.3	0.23903	-0.44									
1943	44	31.1	34.1	1670.5	0.15301	-0.44									
1943	45	20.9	16.5	1819.7	0.15301	-0.5									
1943	46	16.2	13.5	1513.3	0.15301	-0.5									
1943	47	14.8	12.1	1545.6	0.15301	-0.5									
1943	48	13.4	12.7	1235	0.21676	-0.5									
1943	49	11.1	14.5	801.3	0.21676	-0.42									
1943	50	26.5	16.9	723.8	0.21676	-0.42									
1943	51	9.8	15	958.2	0.21676	-0.42									
1943	52	7.7	15.1	755.6	0.21676	-0.42									
1944	1	34.3	33.2	536.5	0.34625	-0.42									
1944	2	51.8	53.1	3344	0.34625	-0.42									
1944	3	205.7	11.5	3823.3	0.34625	-0.42									
1944	4	317.2	21.9	3195.7	0.34625	-0.42									
1944	5	158.2	47.4	1407.6	0.34625	-0.42									
1944	6	67.5	27.2	897.2	0.4538	0.16									
1944	7	32.6	27.8	746.1	0.4538	0.16									
1944	8	21.7	93.1	429.8	0.4538	0.16									
1944	9	51.5	89.7	731.7	0.4538	0.16									
1944	10	95.3	245.7	1886.2	0.30551	-0.21									
1944	11	59.4	282.6	1056.1	0.30551	-0.21									
1944	12	69.4	312.1	984.6	0.30551	-0.21									
1944	13	57.4	318.8	1161.9	0.30551	-0.21									
1944	14	35.4	76	844.4	0.61384	-0.21									
1944	15	21.7	23.6	640.8	0.61384	0.11									
1944	16	18.8	23.4	1061.1	0.61384	0.11									
1944	17	24.9	16.9	627.7	0.61384	0.11									
1944	18	16.8	17.6	536.4	0.78564	0.11									
1944	19	36.5	1136.5	1317.6	0.78564	0.14									
1944	20	23	92.5	1821.4	0.78564	0.14									
1944	21	34.4	232.2	1088.1	0.78564	0.14									
1944	22	36.5	364.9	596.7	0.81404	0.14									
1944	23	60.9	333.7	699.5	0.81404	0.04									
1944	24	69.7	93.5	712.4	0.81404	0.04									
1944	25	48.6	97.8	572.3	0.81404	0.04									
1944	26	43	152.2	2749.7	0.96258	0.04									
1944	27	53.1	77.4	5564.2	0.96258	0.08									
1944	28	41.9	53.1	2684.7	0.96258	0.08									
1944	29	45.6	85.3	2047.3	0.96258	0.08									
1944	30	36	156.3	1195.8	0.96258	0.08									
1944	31	27.3	60.5	731.6	1.13388	0.08									
1944	32	66.9	103.2	595.9	1.13388	0									
1944	33	100.7	545.4	810.6	1.13388	0									
1944	34	65.8	294.2	868	1.13388	0									
1944	35	42.6	59.4	730.4	1.13388	0									
1944	36	32.2	38.7	551.8	1.27753	-0.31									
1944	37	25.5	37	1055	1.27753	-0.31									
1944	38	26.2	35.5	1306.1	1.27753	-0.31									
1944	39	27	33.9	2823.8	1.27753	-0.31									
1944	40	590.9	2713.4	2823.8	1.60465	-0.22									
1944	41	709.4	803	6830.2	1.60465	-0.22									
1944	42	742.8	324.8	6218.8	1.60465	-0.22									
1944	43	531.6	345.8	3949.5	1.60465	-0.22									
1944	44	227.2	453.6	3101.9	1.3263	-0.22									
1944	45	156.4	160.2	3182.2	1.3263	-0.35									
1944	46	240.9	32.4	2041.8	1.3263	-0.35									
1944	47	123.8	111.2	1493.1	1.3263	-0.35									
1944	48	55.2	62.7	800	1.43567	-0.35									
1944	49	25.8	8.8	637.9	1.43567	-0.26									
1944	50	20.2	6.8	603.6	1.43567	-0.26									
1944	51	11.5	9.8	377.5	1.43567	-0.26									
1944	52	8.5	10.6	331.3	1.43567	-0.26									
1945	1	2.6	7.5	167.3	1.26884	-0.36									
1945	2	2.6	7.5	267.3	1.26884	-0.36									
1945	3	2.6	7.5	196.9	1.26884	-0.36									
1945	4	2.6	7.5	140.6	1.26884	-0.36									
1945	5	2.6	7.5	268.5	1.26884	-0.36									
1945	6	4.1	8.3	611.2	0.40421	-0.47									
1945	7	4.1	8.3	471.1	0.40421	-0.47									
1945	8	4.1	8.3	459.5	0.40421	-0.47									
1945	9	4.1	8.3	636.5	0.40421	-0.47									
1945	10	5.6	22.4	596.4	0.50737	-0.79									
1945	11	5.6	22.4	410.5	0.50737	-0.79									
1945	12	5.6	22.4	370.3	0.50737	-0.79									
1945	13	5.6	22.4	370.3	0.50737	-0.79									
1945	14	5.4	15.4	359.8	0.07327	-0.79									
1945	15	5.4	15.4	267.6	0.07327	-0.76									
1945	16	5.4	15.4	183.2	0.07327	-0.76									
1945	17	5.4	15.4	462.1	0.07327	-0.76									
1945	18	7.8	3.7	293.2	0.19026	-0.76									
1945	19	7.8	3.7	1040.6	0.19026	-0.46									
1945	20	7.8	3.7	667	0.19026	-0.46									
1945	21	7.8	3.7	456.7	0.19026	-0.46									
1945	22	7.8	3.7	308.9	1.18149	-0.46									
1945	23	13.9	3.9	174.1	1.18149	-0.59									
1945	24	13.9	3.9	223	1.18149	-0.59									
1945	25	13.9	3.9	317.4	1.18149	-0.59									
1945	26	13.9	3.9	317.4	0.24201	-0.59									
1945	27	17.5	41.1	439.8	0.24201	-0.61									
1945	28	17.5	41.1	489.7	0.24201	-0.61									
1945	29	17.5	41.1	1622.1	0.24201	-0.61									
1945	30	17.5	41.1	2042.5	0.24201	-0.61									
1945	31	17.5	41.1	3213.8	0.36331	-0.61									
1945	32	101.6	205.3	2727.2	0.36331	-0.84									
1945	33	101.6	205.3	1169.8	0.36331	-0.84									
1945	34	101.6	205.3	1632.9	0.36331	-0.84									
1945	35	101.6	205.3	1889.7	0.36331	-0.84									
1945	36	302.1	362.7	1996.1	0.44511	-0.82									
1945	37	302.1	362.7	2930.9	0.44511	-0.82									
1945	38	302.1	362.7	5436.2	0.44511	-0.82									
1945	39	302.1	362.7	7942.1	0.44511	-0.82									
1945	40	190	324.8	4514.7	0.76296	-0.86									
1945	41	190	324.8	1941.3	0.76296	-0.86									
1945	42	190	324.8	1383.3	0.76296	-0.86									
1945	43	190	324.8	1094.3	0.76296	-0.86									
1945	44	190	324.8	818.3	0.55349	-0.86									
1945	45	199.1	343.4	1985.4	0.55349	-0.42									
1945	46	199.1	343.4	4060.6	0.55349	-0.42									
1945	47	199.1	343.4	3813.3	0.55349	-0.42									
1945	48	199.1	343.4	4656.6	0.13752	-0.42									
1945	49	403.2	231.5	8075.7	0.13752	-0.54									
1945	50	403.2	231.5	3982.4	0.13752	-0.54									
1945	51	403.2	231.5	1653.3	0.13752	-0.54									
1945	52	403.2	231.5	1170.2	0.13752	-0.54									
1946	1	22	8.6	1008	0.01904	-0.44									
1946	2	22	8.6	768.9	0.01904	-0.44									
1946	3	22	8.6	3095.7	0.01904	-0.44									
1946	4	22	8.6	7173.5	0.01904	-0.44									
1946	5	22	8.6	8439	0.01904	-0.44									
1946	6	119.9	19	6694.5	0	-0.24									
1946	7	119.9	19	9720.2	0	-0.24									
1946	8	119.9	19	5209.4	0	-0.24									
1946	9	119.9	19	2887.3	0	-0.24									
1946	10	26.5	34	2649.5	0	-0.36									
1946	11	26.5	34	1701.1	0	-0.36									
1946	12	26.5	34	1321.5	0	-0.36									
1946	13	26.5	34	1174.8	0	-0.36									
1946	14	28.2	26.6	2730.1	0.00008	-0.36									
1946	15	28.2	26.6	1402.5	0.00008	-0.48									
1946	16	28.2	26.6	817.2	0.00008	-0.48									
1946	17	28.2	26.6	719	0.00008	-0.48									
1946	18	34	85.5	841	0.14166	-0.48									
1946	19	34	85.5	2853.4	0.14166	-0.39									
1946	20	34	85.5	4272.1	0.14166	-0.39									
1946	21	34	85.5	6597.2	0.14166	-0.39									
1946	22	34	85.5	5358.4	0.10879	-0.39									
1946	23	49.4	88.3	4026.4	0.10879	0.15									
1946	24	49.4	88.3	2337.8	0.10879	0.15									
1946	25	49.4	88.3	4439.9	0.10879	0.15									
1946	26	49.4	88.3	8483.5	0.02418	0.15									
1946	27	64.6	42.6	6826.1	0.02418	0.03									
1946	28	64.6	42.6	5955	0.02418	0.03									
1946	29	64.6	42.6	6969.1	0.02418	0.03									
1946	30	64.6	42.6	4528.1	0.02418	0.03									
1946	31	64.6	42.6	3074	0.07062	0.03									
1946	32	563.8	384.2	2566.3	0.07062	-0.52									
1946	33	563.8	384.2	1853.7	0.07062	-0.52									
1946	34	563.8	384.2	2480.4	0.07062	-0.52									
1946	35	563.8	384.2	2480.4	0.07062	-0.52									
1946	36	1285.5	749.6	2819.9	0.12221	-0.19									
1946	37	1285.5	749.6	2217.6	0.12221	-0.19									
1946	38	1285.5	749.6	2413.7	0.12221	-0.19									
1946	39	1285.5	749.6	2397.3	0.12221	-0.19									
1946	40	2026.2	597.4	3990.1	0.18256	-0.01									
1946	41	2026.2	597.4	12548	0.18256	-0.01									
1946	42	2026.2	597.4	10150.8	0.18256	-0.01									
1946	43	2026.2	597.4	7437.2	0.18256	-0.01									
1946	44	2026.2	597.4	4599.3	0.26776	-0.01									
1946	45	284.3	317.5	3061.5	0.26776	-0.18									
1946	46	284.3	317.5	2278.7	0.26776	-0.18									
1946	47	284.3	317.5	4185.3	0.26776	-0.18									
1946	48	284.3	317.5	4185.3	0.37299	-0.18									
1946	49	409.6	264	5084.2	0.37299	0.03									
1946	50	409.6	264	6599.3	0.37299	0.03									
1946	51	409.6	264	10258.3	0.37299	0.03									
1946	52	409.6	264	4333.5	0.37299	0.03									
1947	1	398.2	49	2171.8	0.32721	0.39									
1947	2	48.2	52.1	2725.5	0.32721	0.39									
1947	3	133.2	42.7	3564.2	0.32721	0.39									
1947	4	78.8	50.6	3816.7	0.32721	0.39									
1947	5	154.6	53.3	1846.2	0.32721	0.39									
1947	6	1112.8	68.8	2591.8	0.00008	-0.13									
1947	7	923.4	55	1518.3	0.00008	-0.13									
1947	8	291.5	50.9	2104.4	0.00008	-0.13									
1947	9	139.3	36.4	1683.2	0.00008	-0.13									
1947	10	88.2	90.5	1498	0	0.28									
1947	11	21.1	59.3	1156.6	0	0.28									
