//	APORTES	HIDRAULICOS	SEMANALES	1909-2022											
//	SE	GRABA	UN	ARCHIVO	DATOS.TXT	CON:	GUARDAR	COMO	----	TEXTO	CON	FORMATO	(DELIMITADO	POR	TABULACIONES)
//	LAS	CRONICAS	DEBEN	ESTAR	COMPLETAS	SI	SE	QUIERE	USAR	PARA	SERIES	HISTORICAS			
ID_ESTIMACION	2025Ab														
DURACION_PASO	SEMANA														
CANTIDAD_MAX_PASOS_ANUALES	52														
CANTIDAD_DE_CRONICAS	114
CRONICA	PASO	APORTE-CLAIRE
1960	27	6837.4
1960	28	5335.2
1960	29	9156.3
1960	30	9694.7
1960	31	9766.0
1960	32	9425.7
1960	33	8107.200000000001
1960	34	8037.900000000001
1960	35	9883.2
1960	36	11761.9
1960	37	10135.2
1960	38	9637.6
1960	39	14247.1
1960	40	14542.0
1960	41	12247.8
1960	42	10241.0
1960	43	10899.0
1960	44	11569.8
1960	45	8461.8
1960	46	5176.1
1960	47	4161.900000000001
1960	48	2180.6
1960	49	1734.8
1960	50	1446.1
1960	51	1046.6
1960	52	1012.7
1961	1	1048.4
1961	2	1359.3000000000002
1961	3	3063.2
1961	4	1773.5
1961	5	1116.2
1961	6	929.0
1961	7	1015.7
1961	8	1387.7
1961	9	1285.3000000000002
1961	10	2076.7
1961	11	2336.7
1961	12	9715.2
1961	13	9353.8
1961	14	4717.2
1961	15	4644.8
1961	16	7565.099999999999
1961	17	9012.2
1961	18	5510.5
1961	19	2742.5
1961	20	4639.599999999999
1961	21	11858.0
1961	22	7720.4
1961	23	4208.099999999999
1961	24	8828.2
1961	25	8477.6
1961	26	8049.2
1961	27	7017.1
1961	28	6641.6
1961	29	6702.8
1961	30	7168.3
1961	31	4396.1
1961	32	2816.9
1961	33	1833.0
1961	34	1866.4
1961	35	5946.299999999999
1961	36	12686.2
1961	37	11751.2
1961	38	12986.8
1961	39	14694.9
1961	40	14922.6
1961	41	17702.9
1961	42	11545.1
1961	43	17462.5
1961	44	20202.1
1961	45	16622.0
1961	46	9892.6
1961	47	4366.3
1961	48	3498.8
1961	49	5668.5
1961	50	4810.5
1961	51	2399.4
1961	52	2085.8
1962	1	1714.0
1962	2	1123.0
1962	3	1262.5
1962	4	1010.6
1962	5	803.6
1962	6	919.2
1962	7	1105.5
1962	8	855.7
1962	9	1147.8
1962	10	922.0
1962	11	994.6
1962	12	6010.6
1962	13	5993.6
1962	14	4976.1
1962	15	4163.8
1962	16	2514.3
1962	17	1482.2
1962	18	1086.3
1962	19	922.6
1962	20	1341.6
1962	21	6816.799999999999
1962	22	3426.4
1962	23	2261.3
1962	24	1693.3000000000002
1962	25	1299.0
1962	26	1314.6
1962	27	2354.9
1962	28	2154.4
1962	29	3704.9
1962	30	2440.3
1962	31	1817.2
1962	32	3028.7
1962	33	3071.8
1962	34	2225.5
1962	35	1956.8
1962	36	2960.5
1962	37	8862.1
1962	38	12334.9
1962	39	9006.3
1962	40	3260.5
1962	41	2259.3
1962	42	1741.6
1962	43	2418.6
1962	44	1819.6
1962	45	1722.0
1962	46	1492.6
1962	47	1489.9
1962	48	1531.6
1962	49	1290.0
1962	50	982.4
1962	51	800.8000000000001
1962	52	579.1
1963	1	919.8
1963	2	1175.0
1963	3	1275.1
1963	4	2599.3
1963	5	4019.9
1963	6	4988.8
1963	7	2568.4
1963	8	1737.5
1963	9	1552.9
1963	10	3423.6
1963	11	3481.7
1963	12	4776.7
1963	13	7163.8
1963	14	6366.4
1963	15	3197.5
1963	16	1770.7
1963	17	1330.3
1963	18	1650.9
1963	19	1279.6
1963	20	3085.2
1963	21	2280.9
1963	22	1240.5
1963	23	1100.2
1963	24	3245.8
1963	25	4403.6
1963	26	1790.5
1963	27	1474.5
1963	28	1793.7
1963	29	3700.6
1963	30	4096.1
1963	31	2786.2
1963	32	1854.1
1963	33	3034.8
1963	34	6231.299999999999
1963	35	8688.099999999999
1963	36	11320.6
1963	37	9946.7
1963	38	7055.9
1963	39	11173.1
1963	40	14753.3
1963	41	17055.4
1963	42	17715.300000000003
1963	43	18681.8
1963	44	20845.3
1963	45	20590.9
1963	46	24686.0
1963	47	10753.9
1963	48	12634.7
1963	49	14453.4
1963	50	11973.1
1963	51	6613.3
1963	52	3192.9
1964	1	2194.8
1964	2	1458.6
1964	3	971.8
1964	4	795.4
1964	5	854.3
1964	6	1673.0
1964	7	1349.1999999999998
1964	8	1764.5
1964	9	2550.9
1964	10	3424.9
1964	11	6154.5
1964	12	3517.4
1964	13	3120.2
1964	14	3091.8
1964	15	7631.7
1964	16	6354.3
1964	17	9325.2
1964	18	9229.4
1964	19	6223.9
1964	20	3002.5
1964	21	2368.3
1964	22	2050.2
1964	23	2890.7
1964	24	1989.9
1964	25	1512.1
1964	26	1688.3
1964	27	1120.1
1964	28	989.4
1964	29	1482.7
1964	30	1481.3
1964	31	1719.1
1964	32	2766.3
1964	33	3542.8
1964	34	4795.6
1964	35	8105.2
1964	36	7908.400000000001
1964	37	6386.5
1964	38	4673.3
1964	39	2819.7
1964	40	5463.3
1964	41	5136.9
1964	42	2561.6
1964	43	3579.1000000000004
1964	44	3321.3
1964	45	2863.6000000000004
1964	46	1391.9
1964	47	1082.0
1964	48	1379.5
1964	49	1005.0
1964	50	973.5
1964	51	1227.5
1964	52	947.8
1965	1	1105.1999999999998
1965	2	1115.8
1965	3	715.5
1965	4	498.8
1965	5	588.4
1965	6	751.5
1965	7	1126.4
1965	8	765.3000000000001
1965	9	594.3
1965	10	611.3
1965	11	665.0
1965	12	492.4
1965	13	604.1
1965	14	516.7
1965	15	847.9
1965	16	3965.9
1965	17	2812.9
1965	18	2958.8
1965	19	4380.4
1965	20	5012.1
1965	21	4474.2
1965	22	2163.6
1965	23	2945.8
1965	24	4256.3
1965	25	3663.8
1965	26	2217.2
1965	27	4040.4
1965	28	7014.7
1965	29	4434.0
1965	30	4309.0
1965	31	4225.0
1965	32	2923.3
1965	33	4931.0
1965	34	11064.8
1965	35	20551.7
1965	36	15379.0
1965	37	18528.300000000003
1965	38	22322.4
1965	39	14679.8
1965	40	10414.9
1965	41	10454.1
1965	42	7281.0
1965	43	8569.7
1965	44	13597.2
1965	45	9228.5
1965	46	5240.6
1965	47	4491.099999999999
1965	48	2860.6
1965	49	5530.7
1965	50	4982.3
1965	51	10704.0
1965	52	17523.3
1966	1	11855.0
1966	2	5030.1
1966	3	3182.5
1966	4	5809.099999999999
1966	5	8198.8
1966	6	4636.4
1966	7	2866.0
1966	8	8793.5
1966	9	12395.9
1966	10	13457.6
1966	11	9249.2
1966	12	9551.4
1966	13	12052.5
1966	14	14267.5
1966	15	9710.8
1966	16	14252.7
1966	17	9523.4
1966	18	8719.5
1966	19	4951.2
1966	20	2882.2
1966	21	1886.4
1966	22	2038.0
1966	23	1502.5
1966	24	3629.7
1966	25	8637.199999999999
1966	26	9322.5
1966	27	7784.200000000001
1966	28	5038.1
1966	29	4576.8
1966	30	14690.5
1966	31	24043.6
1966	32	15938.8
1966	33	11146.4
1966	34	5614.2
1966	35	4893.6
1966	36	7902.200000000001
1966	37	11497.9
1966	38	13261.2
1966	39	11132.4
1966	40	5797.2
1966	41	10700.1
1966	42	11630.2
1966	43	8491.1
1966	44	8653.2
1966	45	8207.4
1966	46	7435.0
1966	47	6457.7
1966	48	3570.2
1966	49	6151.7
1966	50	15708.4
1966	51	12560.3
1966	52	5040.0
1967	1	3741.8
1967	2	2847.9
1967	3	2904.8
1967	4	2235.6
1967	5	2276.5
1967	6	1382.6999999999998
1967	7	1038.8000000000002
1967	8	1284.0
1967	9	1863.1
1967	10	4559.2
1967	11	4432.2
1967	12	1869.1
1967	13	1396.7
1967	14	1533.5
1967	15	1757.2
1967	16	1170.1
1967	17	885.8
1967	18	744.4
1967	19	635.5
1967	20	844.3
1967	21	2153.3
1967	22	8684.8
1967	23	8800.8
1967	24	4572.7
1967	25	13182.0
1967	26	13680.1
1967	27	9893.2
1967	28	8884.8
1967	29	13269.7
1967	30	12739.8
1967	31	10221.0
1967	32	9235.9
1967	33	10467.0
1967	34	10406.0
1967	35	18265.6
1967	36	17335.0
1967	37	14007.6
1967	38	12116.2
1967	39	10712.9
1967	40	11198.7
1967	41	13903.8
1967	42	17367.0
1967	43	12712.1
1967	44	9036.3
1967	45	5215.7
1967	46	4576.9
1967	47	2343.9
1967	48	1705.7
1967	49	1766.2
1967	50	3342.6
1967	51	1914.6
1967	52	1032.2
1968	1	591.2
1968	2	626.5
1968	3	640.9
1968	4	827.0
1968	5	710.0
1968	6	894.3
1968	7	1023.1
1968	8	818.0
1968	9	574.6
1968	10	487.2
1968	11	546.3
1968	12	1947.0
1968	13	2346.8
1968	14	1524.6999999999998
1968	15	1089.5
1968	16	889.6
1968	17	1076.0
1968	18	2915.3
1968	19	1832.6
1968	20	1327.6
1968	21	1348.9
1968	22	1467.1999999999998
1968	23	1401.8
1968	24	2283.0
1968	25	2440.6
1968	26	2509.5
1968	27	1953.0
1968	28	8922.1
1968	29	10129.7
1968	30	4138.1
1968	31	2429.7000000000003
1968	32	1510.6
1968	33	1409.2
1968	34	1629.4
1968	35	1308.0
1968	36	1367.8
1968	37	1721.1
1968	38	3310.3
1968	39	5729.700000000001
1968	40	7926.900000000001
1968	41	8757.8
1968	42	4013.8
1968	43	4387.2
1968	44	9937.7
1968	45	14454.6
1968	46	11178.3
1968	47	3478.8
1968	48	2145.1
1968	49	1378.8000000000002
1968	50	2526.9
1968	51	3827.7
1968	52	5546.799999999999
1969	1	6680.900000000001
1969	2	11477.6
1969	3	9933.1
1969	4	2940.8
1969	5	2323.1
1969	6	3617.2
1969	7	6427.7
1969	8	10756.5
1969	9	6716.0
1969	10	3772.9
1969	11	3321.1
1969	12	2460.4
1969	13	2826.0
1969	14	6249.900000000001
1969	15	4387.3
1969	16	2558.3
1969	17	2046.6
1969	18	5833.599999999999
1969	19	4889.900000000001
1969	20	3926.0
1969	21	6712.9
1969	22	6765.2
1969	23	4801.0
1969	24	8592.4
1969	25	12311.5
1969	26	7556.1
1969	27	3894.2
1969	28	4375.2
1969	29	4134.2
1969	30	3240.8
1969	31	4282.4
1969	32	4066.5
1969	33	3688.5
1969	34	3546.4
1969	35	2768.8
1969	36	2109.6
1969	37	2167.1
1969	38	2916.8
1969	39	4300.4
1969	40	4041.1
1969	41	2226.5
1969	42	1564.5
1969	43	2273.7
1969	44	3862.1
1969	45	10055.6
1969	46	12975.8
1969	47	5741.6
1969	48	3547.8
1969	49	2356.7
1969	50	1852.0
1969	51	1183.6999999999998
1969	52	900.6
1970	1	3312.7
1970	2	3441.4
1970	3	2066.2
1970	4	1249.4
1970	5	1236.1
1970	6	4239.3
1970	7	2957.1
1970	8	1058.7
1970	9	1083.0
1970	10	929.8
1970	11	2159.6
1970	12	4257.2
1970	13	3740.9
1970	14	2949.1000000000004
1970	15	1559.9
1970	16	1159.2
1970	17	871.8
1970	18	1506.4
1970	19	4756.400000000001
1970	20	7436.2
1970	21	6596.400000000001
1970	22	5586.0
1970	23	5599.9
1970	24	7646.299999999999
1970	25	15259.7
1970	26	14288.5
1970	27	10444.2
1970	28	11060.2
1970	29	8062.0
1970	30	6028.0
1970	31	9912.6
1970	32	12131.9
1970	33	7959.2
1970	34	4635.5
1970	35	4286.3
1970	36	2753.0
1970	37	3799.7
1970	38	3655.5
1970	39	2978.4
1970	40	7282.299999999999
1970	41	5656.2
1970	42	6533.5
1970	43	6066.5
1970	44	7297.4
1970	45	4339.0
1970	46	1881.7
1970	47	1423.0
1970	48	960.5
1970	49	789.1
1970	50	1393.1
1970	51	5518.8
1970	52	9718.8
1971	1	8581.5
1971	2	8802.2
1971	3	7618.200000000001
1971	4	9701.7
1971	5	15489.2
1971	6	13936.8
1971	7	9993.5
1971	8	9184.0
1971	9	5318.599999999999
1971	10	3665.7
1971	11	3955.4
1971	12	7748.4
1971	13	5524.5
1971	14	3905.6
1971	15	2326.5
1971	16	3846.7
1971	17	7571.8
1971	18	5789.2
1971	19	7994.3
1971	20	6890.7
1971	21	5544.0
1971	22	4737.8
1971	23	3352.7
1971	24	8306.4
1971	25	4799.4
1971	26	8112.599999999999
1971	27	12357.1
1971	28	14037.5
1971	29	6897.8
1971	30	5029.200000000001
1971	31	5116.900000000001
1971	32	4658.299999999999
1971	33	13039.2
1971	34	14134.2
1971	35	7235.099999999999
1971	36	4702.1
1971	37	5305.5
1971	38	6402.1
1971	39	3843.1
1971	40	2322.3
1971	41	2027.5
1971	42	2807.8
1971	43	2042.9
1971	44	1293.7
1971	45	1113.4
1971	46	998.5
1971	47	659.1
1971	48	440.2000000000001
1971	49	472.5
1971	50	579.2
1971	51	1287.4
1971	52	877.8
1972	1	757.4000000000001
1972	2	733.5
1972	3	1294.2
1972	4	1145.9
1972	5	1212.6
1972	6	1009.0
1972	7	929.5
1972	8	1558.0
1972	9	3327.0
1972	10	2340.2
1972	11	1372.3
1972	12	1759.3
1972	13	2807.6
1972	14	2064.6
1972	15	3911.4
1972	16	2918.7
1972	17	3492.7
1972	18	2529.6
1972	19	1939.2
1972	20	1717.3
1972	21	3785.0
1972	22	4855.6
1972	23	6641.9
1972	24	18027.2
1972	25	26287.800000000003
1972	26	17279.7
1972	27	11310.4
1972	28	12948.2
1972	29	14226.5
1972	30	21040.3
1972	31	15615.9
1972	32	10453.4
1972	33	16124.7
1972	34	19133.4
1972	35	17119.100000000002
1972	36	24169.1
1972	37	22587.5
1972	38	17907.3
1972	39	20007.8
1972	40	20316.3
1972	41	14634.0
1972	42	6244.2
1972	43	9428.6
1972	44	14680.3
1972	45	12550.8
1972	46	13232.1
1972	47	10213.8
1972	48	6303.0
1972	49	8311.3
1972	50	10278.1
1972	51	3878.2
1972	52	2444.1
1973	1	3182.3
1973	2	10875.3
1973	3	9954.2
1973	4	8305.800000000001
1973	5	7783.799999999999
1973	6	15661.6
1973	7	13426.3
1973	8	16199.7
1973	9	10051.8
1973	10	6495.7
1973	11	3956.1
1973	12	2595.6
1973	13	2419.7
1973	14	5642.8
1973	15	5221.900000000001
1973	16	8832.0
1973	17	14364.3
1973	18	17778.0
1973	19	16656.2
1973	20	7286.2
1973	21	9494.6
1973	22	10680.6
1973	23	13849.9
1973	24	13152.3
1973	25	12741.6
1973	26	12522.5
1973	27	17312.4
1973	28	19232.7
1973	29	22738.4
1973	30	24778.4
1973	31	12708.3
1973	32	6490.0
